200 19909
48 53 2
48 57 2
48 59 5
48 60 1
48 61 6
48 62 4
48 63 5
48 64 2
48 65 5
48 66 4
48 67 3
48 68 6
48 70 5
48 72 4
48 78 2
48 82 4
48 84 5
48 85 3
48 87 2
48 88 6
48 89 5
48 90 3
48 91 5
48 92 5
48 95 1
48 96 6
48 99 3
48 100 3
48 101 5
48 102 3
48 103 2
48 105 2
48 106 4
48 107 1
48 108 3
48 109 1
48 111 6
48 112 6
48 114 1
48 117 1
48 118 6
48 121 6
48 125 1
48 126 4
48 127 2
48 128 4
48 130 4
48 131 5
48 132 4
48 134 2
48 136 6
48 137 1
48 139 4
48 140 2
48 141 1
48 143 3
48 147 4
48 148 1
48 150 2
48 151 5
48 152 6
48 154 6
48 159 2
48 163 2
48 167 6
48 168 6
48 169 2
48 173 2
48 174 2
48 175 1
48 181 4
48 182 6
48 183 1
48 184 4
48 187 5
48 188 3
48 190 3
48 191 3
48 192 2
48 193 3
48 194 3
48 195 5
48 199 6
48 200 3
49 4 6
49 5 1
49 6 3
49 7 4
49 9 2
49 11 1
49 12 1
49 13 6
49 14 1
49 15 4
49 16 6
49 18 1
49 19 2
49 20 4
49 23 5
49 25 5
49 26 4
49 30 5
49 32 1
49 35 3
49 36 5
49 39 4
49 42 1
49 45 4
49 46 2
49 49 1
49 51 5
49 54 1
49 57 6
49 60 6
49 62 3
49 63 4
49 64 1
49 66 3
49 67 3
49 68 5
49 69 4
49 71 1
49 73 5
49 74 6
49 79 3
49 80 2
49 83 2
49 84 1
49 85 2
49 86 4
49 90 1
49 91 5
49 92 5
49 93 4
49 94 6
49 95 1
49 98 5
49 100 1
49 101 5
49 102 2
49 103 6
49 104 6
49 107 6
49 108 6
49 109 4
49 110 1
49 111 1
49 113 5
49 116 1
49 117 2
49 118 2
49 126 1
49 127 5
49 128 1
49 131 5
49 132 6
49 134 5
49 135 6
49 141 2
49 143 5
49 144 6
49 146 4
49 148 6
49 149 1
49 150 4
49 151 3
49 152 3
49 155 2
49 156 6
49 161 6
49 162 2
49 163 2
49 164 1
49 165 6
49 167 2
49 169 2
49 170 6
49 172 3
49 176 1
49 178 1
49 180 6
49 181 2
49 182 2
49 183 6
49 185 1
49 186 4
49 188 3
49 189 3
49 190 2
49 194 2
49 198 2
49 199 5
49 200 2
50 3 4
50 4 1
50 7 3
50 9 5
50 12 5
50 15 2
50 16 1
50 17 5
50 18 6
50 19 1
50 23 3
50 24 1
50 25 5
50 26 6
50 28 5
50 29 4
50 33 4
50 36 2
50 38 5
50 39 1
50 40 3
50 47 6
50 48 3
50 49 5
50 50 5
50 52 5
50 53 6
50 54 5
50 55 6
50 56 3
50 61 2
50 62 6
50 63 5
50 64 3
50 65 3
50 66 4
50 67 5
50 69 3
50 72 5
50 74 6
50 76 5
50 77 4
50 78 1
50 81 1
50 82 1
50 84 1
50 85 3
50 88 5
50 89 4
50 91 6
50 94 4
50 95 3
50 96 3
50 97 5
50 98 1
50 105 6
50 106 2
50 107 5
50 108 5
50 109 6
50 112 4
50 114 5
50 115 4
50 117 2
50 119 5
50 120 3
50 121 6
50 124 4
50 125 3
50 126 6
50 129 3
50 130 2
50 137 1
50 138 1
50 143 6
50 147 1
50 148 4
50 149 1
50 150 6
50 151 4
50 153 6
50 156 3
50 157 3
50 158 1
50 162 3
50 163 4
50 166 1
50 167 2
50 168 5
50 169 6
50 171 5
50 174 4
50 175 6
50 177 5
50 178 1
50 179 4
50 180 3
50 182 5
50 188 1
50 189 3
50 190 1
50 191 1
50 192 5
50 200 2
51 4 4
51 6 2
51 11 4
51 15 3
51 20 1
51 22 2
51 26 1
51 27 1
51 30 4
51 32 6
51 34 3
51 37 3
51 38 5
51 39 5
51 41 6
51 45 2
51 46 3
51 47 2
51 50 6
51 51 6
51 52 1
51 54 6
51 55 2
51 57 1
51 59 2
51 64 6
51 69 3
51 71 4
51 72 6
51 74 3
51 75 2
51 76 2
51 78 2
51 81 4
51 82 5
51 83 2
51 86 2
51 87 2
51 88 4
51 91 2
51 92 5
51 93 5
51 94 5
51 97 3
51 100 5
51 101 3
51 102 2
51 105 6
51 107 3
51 108 5
51 109 5
51 110 5
51 111 3
51 113 2
51 114 2
51 115 2
51 116 3
51 118 1
51 120 2
51 121 2
51 123 1
51 124 4
51 128 1
51 135 3
51 140 6
51 143 4
51 144 2
51 151 4
51 158 2
51 160 2
51 161 5
51 168 3
51 169 6
51 174 2
51 175 6
51 176 1
51 177 6
51 178 3
51 179 3
51 180 3
51 182 1
51 185 5
51 187 3
51 189 6
51 191 2
51 193 6
51 194 5
51 198 4
52 9 6
52 10 1
52 11 4
52 12 6
52 13 4
52 16 5
52 21 1
52 24 1
52 25 1
52 26 1
52 27 1
52 30 1
52 34 2
52 36 3
52 37 2
52 39 4
52 41 1
52 43 6
52 47 1
52 49 2
52 50 3
52 53 2
52 54 5
52 56 2
52 58 2
52 59 5
52 62 2
52 63 3
52 65 5
52 66 2
52 68 6
52 71 2
52 72 5
52 73 6
52 74 1
52 75 3
52 78 2
52 79 5
52 82 6
52 84 4
52 86 6
52 90 4
52 97 1
52 98 5
52 99 4
52 104 1
52 105 1
52 107 4
52 109 3
52 112 5
52 117 3
52 121 3
52 122 4
52 125 2
52 126 6
52 128 1
52 130 1
52 131 4
52 135 6
52 136 3
52 137 2
52 140 6
52 143 1
52 148 4
52 151 1
52 152 5
52 154 4
52 159 1
52 162 6
52 165 5
52 169 2
52 171 3
52 172 3
52 173 3
52 177 1
52 180 4
52 182 4
52 183 1
52 184 5
52 185 2
52 186 1
52 188 4
52 190 5
52 191 4
52 193 1
52 197 2
52 199 1
53 6 6
53 9 4
53 10 6
53 11 5
53 12 5
53 13 1
53 14 5
53 15 3
53 16 1
53 17 1
53 18 2
53 20 5
53 22 6
53 23 6
53 24 4
53 25 3
53 28 6
53 32 3
53 37 6
53 40 1
53 45 2
53 47 5
53 48 6
53 49 4
53 50 2
53 58 6
53 60 4
53 62 5
53 63 1
53 66 2
53 70 5
53 71 5
53 72 3
53 73 6
53 74 1
53 76 1
53 77 4
53 79 1
53 81 1
53 84 4
53 93 5
53 95 4
53 96 2
53 97 1
53 99 6
53 100 4
53 102 3
53 103 2
53 104 1
53 105 1
53 109 5
53 110 4
53 111 1
53 112 2
53 114 3
53 115 4
53 116 5
53 117 2
53 121 6
53 122 4
53 123 6
53 125 3
53 127 3
53 129 6
53 130 3
53 132 4
53 133 2
53 134 6
53 137 3
53 138 5
53 140 1
53 141 2
53 143 2
53 147 1
53 148 6
53 149 4
53 152 1
53 154 1
53 155 3
53 156 6
53 157 1
53 158 3
53 159 6
53 161 2
53 162 2
53 166 6
53 167 3
53 168 1
53 171 4
53 172 1
53 173 3
53 175 5
53 176 5
53 179 1
53 181 4
53 182 5
53 183 4
53 185 1
53 189 5
53 190 5
53 192 1
53 197 4
53 198 5
53 199 4
53 200 3
54 1 4
54 3 4
54 5 4
54 6 4
54 8 4
54 17 1
54 22 4
54 23 3
54 24 6
54 30 6
54 31 1
54 32 1
54 33 2
54 34 4
54 36 4
54 37 1
54 38 1
54 40 6
54 42 4
54 45 6
54 46 5
54 47 5
54 48 3
54 51 1
54 53 1
54 54 5
54 55 6
54 58 1
54 61 4
54 62 6
54 64 5
54 65 2
54 67 4
54 69 3
54 70 6
54 74 4
54 78 1
54 81 5
54 82 6
54 85 5
54 89 2
54 91 4
54 95 3
54 100 4
54 102 4
54 103 6
54 106 4
54 110 6
54 114 6
54 120 1
54 123 5
54 127 6
54 128 6
54 131 5
54 132 6
54 133 5
54 134 1
54 135 2
54 137 4
54 138 5
54 145 2
54 146 3
54 147 2
54 148 4
54 150 6
54 152 2
54 153 3
54 155 6
54 156 6
54 157 5
54 159 6
54 160 1
54 162 2
54 163 5
54 165 6
54 166 6
54 167 4
54 169 1
54 171 3
54 173 1
54 174 6
54 175 5
54 176 1
54 178 3
54 179 4
54 180 6
54 181 2
54 182 4
54 183 3
54 184 3
54 185 3
54 186 3
54 187 3
54 188 2
54 189 5
54 191 5
54 192 2
54 193 5
54 194 5
54 196 5
54 200 1
55 2 5
55 6 2
55 7 3
55 9 1
55 12 2
55 13 1
55 18 6
55 20 6
55 22 2
55 23 5
55 25 6
55 27 5
55 28 6
55 29 6
55 31 6
55 33 6
55 35 4
55 37 6
55 39 6
55 40 5
55 41 1
55 42 5
55 44 5
55 47 2
55 50 2
55 53 4
55 54 4
55 58 5
55 62 2
55 65 1
55 67 3
55 72 6
55 74 1
55 75 3
55 76 6
55 77 2
55 78 2
55 79 3
55 84 2
55 86 6
55 88 5
55 94 1
55 95 6
55 96 6
55 97 4
55 100 6
55 101 2
55 102 3
55 104 5
55 106 2
55 114 6
55 115 2
55 120 4
55 121 3
55 123 3
55 126 5
55 127 6
55 130 5
55 135 5
55 137 6
55 138 5
55 141 5
55 144 4
55 147 2
55 148 2
55 150 6
55 153 1
55 155 5
55 157 2
55 159 4
55 160 2
55 166 4
55 168 2
55 169 1
55 170 6
55 172 1
55 173 6
55 175 1
55 176 1
55 177 5
55 179 1
55 180 5
55 181 4
55 182 4
55 184 6
55 190 1
55 191 4
55 197 3
55 199 3
55 200 3
56 1 6
56 3 4
56 5 4
56 6 1
56 9 1
56 11 3
56 13 6
56 15 4
56 18 4
56 20 2
56 24 2
56 25 5
56 27 2
56 29 1
56 31 6
56 32 6
56 34 6
56 35 3
56 37 2
56 38 1
56 40 3
56 41 3
56 42 2
56 44 2
56 45 3
56 46 3
56 47 2
56 50 6
56 55 1
56 58 1
56 63 6
56 65 2
56 67 3
56 68 2
56 69 6
56 72 1
56 76 1
56 79 3
56 86 5
56 88 6
56 89 4
56 90 2
56 91 3
56 92 5
56 95 6
56 97 6
56 99 1
56 100 4
56 102 4
56 103 3
56 104 6
56 105 3
56 107 3
56 110 6
56 114 5
56 115 1
56 118 5
56 120 1
56 121 2
56 122 2
56 124 1
56 126 1
56 128 2
56 129 2
56 130 6
56 131 6
56 132 6
56 133 6
56 135 4
56 139 3
56 141 6
56 142 2
56 143 1
56 146 4
56 149 5
56 150 5
56 152 1
56 153 5
56 155 2
56 156 1
56 157 2
56 159 2
56 160 3
56 164 2
56 166 6
56 167 3
56 168 2
56 170 3
56 172 3
56 174 4
56 177 6
56 178 3
56 183 1
56 184 4
56 186 2
56 190 6
56 192 1
56 193 4
56 197 2
56 199 4
56 200 4
57 2 2
57 4 3
57 6 3
57 14 2
57 18 4
57 20 4
57 21 4
57 23 6
57 25 1
57 26 4
57 29 3
57 30 6
57 31 6
57 37 4
57 38 3
57 40 1
57 42 4
57 46 4
57 52 6
57 53 5
57 55 6
57 57 5
57 59 6
57 60 4
57 62 4
57 64 6
57 66 6
57 68 3
57 70 1
57 72 5
57 74 4
57 75 2
57 76 1
57 79 6
57 80 3
57 84 6
57 85 2
57 86 4
57 87 2
57 88 3
57 89 2
57 90 5
57 94 3
57 96 6
57 97 4
57 98 1
57 99 2
57 100 5
57 102 5
57 103 4
57 104 1
57 107 3
57 111 6
57 112 6
57 114 3
57 116 5
57 117 3
57 118 1
57 119 4
57 120 1
57 122 5
57 126 5
57 127 6
57 128 1
57 129 2
57 132 6
57 134 4
57 135 2
57 136 4
57 140 3
57 141 3
57 142 4
57 143 5
57 148 5
57 152 3
57 155 6
57 157 3
57 158 5
57 164 2
57 165 4
57 167 4
57 171 4
57 173 5
57 174 2
57 176 2
57 178 4
57 181 5
57 185 4
57 186 1
57 189 6
57 190 4
57 191 1
57 192 1
57 193 6
57 194 2
57 195 3
57 196 2
57 197 1
57 198 6
58 4 1
58 6 4
58 7 2
58 8 1
58 10 6
58 11 2
58 13 3
58 16 1
58 19 6
58 20 5
58 23 3
58 25 2
58 26 2
58 27 4
58 28 5
58 32 1
58 34 5
58 35 2
58 37 3
58 38 1
58 42 2
58 45 1
58 46 6
58 47 1
58 48 5
58 52 5
58 55 2
58 57 6
58 59 2
58 60 3
58 65 2
58 67 2
58 68 6
58 70 4
58 73 5
58 74 1
58 75 1
58 76 5
58 77 3
58 79 5
58 81 6
58 83 1
58 85 2
58 86 1
58 88 6
58 89 4
58 92 4
58 94 1
58 98 2
58 100 3
58 102 5
58 104 1
58 108 4
58 109 3
58 111 5
58 113 5
58 114 5
58 115 2
58 116 2
58 117 3
58 121 1
58 123 6
58 128 5
58 129 3
58 130 6
58 132 3
58 133 2
58 139 5
58 140 5
58 143 1
58 148 1
58 149 3
58 151 2
58 152 2
58 153 2
58 154 5
58 158 2
58 159 4
58 160 3
58 161 4
58 163 5
58 165 4
58 168 6
58 170 1
58 171 3
58 174 1
58 175 4
58 176 3
58 177 4
58 179 6
58 180 1
58 182 1
58 183 3
58 185 4
58 190 6
58 192 1
58 194 2
58 196 5
58 198 2
58 199 1
59 2 4
59 6 1
59 7 2
59 10 1
59 13 3
59 19 5
59 20 3
59 25 1
59 26 1
59 27 3
59 28 3
59 29 6
59 32 2
59 33 2
59 35 5
59 37 6
59 39 5
59 40 2
59 42 4
59 45 1
59 48 4
59 49 4
59 50 6
59 52 1
59 54 1
59 55 3
59 58 6
59 59 4
59 60 3
59 61 4
59 62 1
59 65 6
59 67 4
59 73 3
59 74 4
59 78 6
59 82 1
59 84 2
59 85 3
59 86 3
59 87 2
59 89 1
59 90 2
59 91 5
59 92 6
59 94 3
59 95 4
59 96 5
59 98 5
59 102 5
59 103 6
59 105 3
59 106 5
59 108 3
59 111 3
59 113 4
59 115 2
59 116 5
59 118 2
59 119 4
59 121 2
59 122 1
59 123 1
59 125 2
59 128 1
59 129 6
59 135 1
59 138 1
59 140 4
59 145 5
59 146 5
59 151 1
59 152 2
59 156 3
59 157 5
59 160 5
59 161 6
59 162 2
59 163 2
59 164 6
59 172 4
59 173 1
59 174 4
59 175 1
59 176 1
59 180 4
59 181 6
59 182 3
59 183 4
59 185 6
59 190 2
59 193 5
59 194 3
59 196 2
59 197 5
59 200 2
60 3 4
60 4 3
60 5 2
60 6 5
60 7 6
60 8 5
60 9 1
60 10 3
60 14 4
60 18 2
60 20 5
60 23 6
60 25 4
60 26 2
60 27 3
60 28 1
60 29 2
60 32 2
60 36 6
60 39 4
60 44 5
60 47 2
60 53 1
60 55 4
60 56 6
60 57 3
60 58 4
60 61 5
60 63 4
60 64 2
60 66 2
60 67 6
60 68 1
60 70 1
60 71 2
60 72 4
60 74 5
60 75 6
60 76 2
60 77 4
60 79 3
60 81 4
60 83 1
60 84 5
60 85 1
60 89 1
60 93 3
60 94 2
60 95 2
60 99 6
60 103 4
60 105 3
60 106 4
60 108 3
60 110 5
60 115 6
60 117 2
60 119 4
60 122 4
60 124 1
60 126 1
60 132 6
60 133 6
60 135 2
60 137 3
60 138 4
60 139 3
60 140 4
60 141 3
60 142 4
60 143 6
60 144 4
60 145 2
60 146 2
60 147 6
60 149 4
60 156 3
60 159 6
60 163 6
60 164 3
60 165 5
60 171 3
60 173 5
60 176 4
60 178 1
60 179 3
60 183 1
60 186 3
60 187 1
60 188 2
60 189 6
60 191 5
60 192 3
60 193 2
60 196 5
60 197 5
60 198 6
60 199 3
61 3 4
61 4 5
61 5 2
61 7 4
61 8 3
61 9 3
61 12 1
61 16 2
61 19 2
61 20 5
61 23 3
61 24 6
61 26 6
61 27 4
61 29 6
61 30 4
61 38 6
61 40 5
61 42 2
61 43 1
61 45 3
61 47 6
61 49 6
61 50 1
61 51 4
61 52 2
61 53 4
61 55 3
61 56 4
61 58 3
61 61 1
61 62 5
61 63 2
61 71 4
61 75 1
61 77 6
61 78 1
61 85 6
61 86 1
61 88 5
61 91 5
61 93 2
61 97 2
61 98 1
61 101 5
61 103 4
61 105 6
61 111 3
61 112 2
61 113 2
61 115 1
61 116 1
61 117 6
61 118 3
61 122 6
61 127 3
61 128 6
61 130 1
61 134 2
61 135 3
61 137 4
61 139 4
61 141 3
61 142 6
61 143 1
61 145 5
61 147 3
61 152 1
61 153 4
61 154 2
61 155 2
61 156 5
61 157 5
61 159 5
61 163 2
61 165 5
61 166 3
61 170 5
61 172 6
61 173 5
61 176 4
61 177 3
61 178 6
61 180 3
61 183 1
61 184 5
61 185 6
61 189 3
61 190 2
61 192 2
61 196 5
61 197 6
61 199 5
62 1 2
62 7 4
62 8 6
62 11 3
62 12 4
62 13 4
62 14 2
62 15 2
62 16 4
62 17 2
62 19 5
62 20 5
62 21 3
62 24 2
62 26 2
62 28 2
62 29 3
62 30 6
62 32 6
62 34 1
62 35 6
62 36 1
62 43 6
62 44 2
62 45 1
62 46 6
62 49 3
62 51 1
62 56 2
62 59 4
62 60 4
62 62 6
62 63 1
62 64 1
62 67 5
62 69 1
62 72 2
62 77 4
62 78 4
62 79 3
62 80 2
62 83 2
62 85 4
62 86 2
62 89 6
62 92 5
62 94 2
62 96 5
62 97 3
62 98 5
62 99 4
62 100 4
62 101 5
62 105 5
62 106 6
62 109 3
62 110 2
62 115 6
62 116 6
62 117 5
62 118 2
62 120 1
62 123 2
62 130 6
62 135 5
62 137 2
62 138 5
62 140 1
62 141 5
62 142 3
62 144 5
62 145 5
62 146 2
62 149 6
62 151 1
62 153 3
62 154 4
62 161 5
62 162 5
62 165 2
62 168 2
62 169 3
62 170 6
62 172 6
62 173 2
62 174 6
62 180 2
62 185 6
62 187 2
62 189 5
62 191 4
62 192 6
62 193 6
62 194 2
62 196 2
62 197 2
62 198 1
62 199 5
63 6 3
63 9 2
63 10 4
63 12 4
63 13 6
63 14 3
63 17 6
63 18 2
63 20 1
63 21 1
63 24 1
63 25 1
63 27 3
63 29 4
63 30 1
63 31 1
63 32 6
63 33 3
63 36 5
63 42 3
63 43 3
63 45 2
63 46 2
63 47 3
63 50 2
63 54 2
63 57 3
63 58 3
63 59 6
63 60 6
63 62 3
63 63 3
63 64 1
63 66 1
63 67 2
63 70 2
63 71 4
63 73 6
63 76 4
63 78 2
63 83 5
63 87 1
63 89 4
63 90 4
63 93 4
63 94 3
63 95 6
63 96 3
63 98 4
63 99 5
63 102 5
63 103 1
63 108 6
63 110 3
63 111 6
63 112 1
63 113 6
63 115 1
63 116 4
63 117 4
63 118 3
63 120 6
63 123 4
63 124 2
63 126 3
63 127 6
63 128 2
63 131 5
63 136 1
63 137 3
63 141 1
63 143 4
63 145 1
63 149 4
63 150 1
63 155 4
63 156 2
63 160 5
63 162 5
63 163 4
63 168 3
63 169 1
63 172 5
63 173 6
63 174 6
63 175 2
63 176 2
63 177 6
63 183 6
63 186 2
63 187 5
63 188 6
63 189 3
63 190 2
63 194 6
63 195 3
63 199 3
64 5 1
64 6 4
64 7 3
64 8 1
64 9 6
64 10 4
64 11 1
64 12 4
64 13 1
64 15 1
64 17 2
64 19 6
64 22 2
64 23 1
64 24 4
64 26 5
64 30 4
64 32 2
64 33 1
64 35 2
64 38 2
64 40 4
64 44 5
64 47 5
64 49 6
64 51 3
64 52 3
64 53 1
64 55 6
64 56 2
64 64 2
64 66 1
64 67 2
64 70 5
64 73 3
64 74 3
64 77 6
64 78 6
64 85 3
64 87 4
64 88 3
64 89 4
64 91 3
64 95 6
64 96 2
64 100 1
64 101 4
64 103 2
64 107 6
64 109 3
64 111 6
64 112 1
64 113 5
64 120 5
64 121 3
64 124 2
64 125 3
64 126 5
64 128 6
64 129 3
64 131 3
64 132 6
64 135 2
64 137 6
64 141 3
64 143 3
64 144 5
64 145 5
64 147 3
64 149 4
64 150 1
64 151 4
64 156 2
64 157 6
64 158 4
64 159 6
64 160 5
64 161 2
64 162 2
64 163 3
64 164 4
64 165 4
64 166 1
64 169 1
64 170 3
64 171 2
64 177 5
64 178 4
64 180 1
64 181 3
64 182 5
64 186 5
64 189 2
64 191 3
64 196 3
64 197 4
64 199 4
65 3 6
65 4 6
65 6 5
65 7 2
65 10 3
65 12 2
65 13 2
65 15 4
65 16 6
65 17 5
65 20 3
65 22 5
65 23 5
65 24 5
65 26 6
65 28 1
65 29 3
65 30 4
65 31 5
65 33 6
65 36 3
65 40 6
65 42 1
65 43 2
65 44 4
65 45 4
65 46 1
65 50 1
65 51 4
65 53 6
65 54 6
65 57 4
65 58 6
65 62 1
65 65 2
65 68 6
65 70 4
65 72 6
65 73 3
65 75 4
65 76 4
65 77 4
65 79 4
65 85 1
65 91 4
65 94 2
65 95 5
65 99 6
65 108 2
65 110 2
65 111 1
65 112 6
65 113 4
65 116 3
65 118 2
65 124 2
65 125 4
65 127 6
65 129 5
65 130 3
65 131 6
65 132 5
65 134 3
65 136 2
65 137 5
65 138 6
65 139 2
65 140 2
65 141 3
65 143 5
65 150 2
65 151 6
65 152 1
65 153 1
65 154 2
65 160 5
65 163 4
65 164 4
65 165 1
65 167 3
65 168 2
65 171 1
65 173 4
65 174 1
65 176 3
65 177 2
65 179 4
65 181 2
65 182 3
65 183 6
65 184 5
65 189 5
65 199 2
66 4 3
66 9 2
66 16 4
66 17 6
66 18 1
66 22 6
66 24 1
66 25 1
66 26 3
66 29 5
66 31 3
66 35 1
66 36 6
66 37 3
66 39 2
66 40 4
66 43 6
66 44 2
66 45 6
66 46 1
66 47 4
66 49 1
66 51 3
66 53 4
66 54 4
66 55 4
66 56 5
66 57 6
66 58 2
66 59 4
66 60 3
66 61 4
66 62 5
66 63 1
66 66 5
66 67 4
66 68 6
66 69 4
66 71 1
66 72 1
66 73 3
66 74 3
66 75 3
66 76 4
66 77 4
66 78 4
66 81 2
66 82 6
66 86 2
66 88 2
66 93 2
66 94 1
66 95 6
66 96 1
66 97 5
66 98 6
66 100 2
66 101 4
66 102 3
66 103 3
66 105 3
66 106 1
66 109 2
66 110 6
66 113 5
66 121 5
66 122 2
66 124 6
66 126 3
66 127 6
66 128 2
66 129 1
66 132 5
66 134 3
66 135 5
66 136 4
66 139 3
66 140 5
66 144 5
66 145 3
66 146 2
66 147 5
66 148 4
66 152 5
66 153 2
66 155 6
66 156 3
66 157 2
66 158 5
66 160 6
66 162 3
66 163 2
66 167 5
66 168 2
66 173 4
66 174 6
66 182 3
66 184 1
66 191 1
66 194 6
66 197 1
66 198 4
66 200 3
67 2 1
67 5 5
67 6 4
67 7 5
67 8 6
67 9 6
67 13 4
67 14 6
67 15 5
67 20 3
67 21 5
67 22 4
67 25 4
67 29 6
67 30 3
67 32 3
67 33 4
67 35 1
67 37 1
67 38 2
67 39 3
67 40 1
67 41 6
67 42 3
67 43 1
67 44 1
67 45 6
67 48 4
67 50 3
67 51 2
67 52 2
67 53 4
67 54 2
67 57 3
67 60 3
67 62 1
67 66 2
67 68 2
67 69 3
67 70 4
67 72 3
67 74 4
67 77 4
67 78 4
67 79 5
67 81 4
67 82 3
67 83 1
67 85 4
67 88 4
67 90 4
67 92 5
67 96 4
67 99 6
67 101 5
67 102 2
67 103 5
67 105 3
67 106 6
67 108 4
67 110 2
67 112 2
67 113 6
67 115 5
67 119 4
67 120 5
67 121 3
67 123 5
67 126 5
67 127 1
67 131 2
67 134 6
67 135 1
67 137 3
67 144 6
67 146 1
67 149 6
67 150 6
67 151 4
67 152 1
67 157 3
67 160 6
67 162 1
67 164 1
67 165 5
67 167 3
67 169 2
67 171 6
67 172 1
67 175 3
67 176 2
67 178 2
67 179 3
67 181 2
67 183 3
67 185 2
67 187 5
67 188 4
67 189 5
67 191 1
67 193 1
67 195 3
67 197 6
67 200 3
68 1 4
68 4 1
68 5 4
68 6 6
68 7 4
68 10 3
68 11 1
68 12 1
68 14 3
68 15 4
68 17 3
68 19 5
68 23 5
68 27 3
68 28 2
68 31 4
68 33 6
68 35 4
68 36 2
68 37 5
68 40 6
68 41 3
68 42 1
68 43 5
68 47 4
68 48 3
68 49 4
68 50 6
68 55 3
68 56 2
68 57 3
68 60 4
68 61 3
68 62 2
68 65 4
68 66 3
68 70 3
68 75 5
68 76 6
68 77 2
68 79 2
68 80 6
68 84 2
68 85 3
68 86 6
68 90 6
68 96 1
68 99 1
68 100 2
68 102 2
68 105 2
68 109 5
68 111 5
68 113 1
68 117 4
68 118 2
68 119 2
68 120 3
68 124 4
68 125 4
68 127 1
68 133 1
68 137 4
68 139 2
68 140 4
68 141 1
68 142 6
68 145 5
68 148 2
68 149 1
68 150 5
68 155 3
68 156 3
68 160 2
68 163 5
68 165 6
68 166 6
68 167 3
68 170 6
68 173 6
68 176 1
68 178 5
68 182 4
68 183 1
68 186 5
68 191 6
68 192 1
68 194 2
68 195 5
68 196 3
69 2 6
69 3 4
69 11 1
69 14 2
69 15 1
69 18 5
69 19 1
69 21 6
69 24 5
69 27 1
69 28 3
69 31 6
69 34 6
69 36 1
69 37 4
69 38 6
69 39 5
69 40 2
69 42 5
69 46 5
69 48 5
69 49 3
69 50 6
69 51 2
69 52 1
69 56 1
69 57 5
69 58 2
69 63 2
69 65 2
69 69 6
69 71 6
69 72 1
69 73 6
69 76 3
69 78 1
69 82 6
69 83 6
69 84 6
69 85 6
69 86 3
69 87 1
69 90 5
69 92 2
69 93 2
69 95 1
69 96 1
69 97 2
69 98 2
69 99 4
69 101 5
69 102 2
69 103 2
69 104 1
69 105 5
69 106 4
69 107 4
69 108 1
69 109 2
69 110 4
69 113 3
69 115 4
69 118 5
69 119 6
69 122 3
69 123 5
69 129 3
69 131 5
69 132 6
69 133 4
69 135 4
69 136 2
69 138 6
69 139 3
69 144 4
69 145 4
69 146 4
69 148 1
69 149 2
69 153 3
69 154 2
69 155 1
69 157 3
69 158 4
69 159 1
69 163 6
69 165 2
69 167 3
69 169 6
69 170 5
69 172 2
69 173 4
69 174 6
69 176 4
69 177 2
69 178 2
69 181 5
69 182 1
69 183 5
69 184 5
69 186 3
69 189 4
69 194 6
69 195 6
69 196 6
69 197 3
70 3 5
70 4 3
70 7 3
70 9 5
70 10 5
70 11 4
70 13 2
70 16 5
70 17 2
70 18 3
70 20 3
70 22 3
70 23 5
70 25 3
70 27 5
70 29 4
70 31 3
70 32 2
70 34 5
70 35 5
70 37 1
70 38 6
70 39 4
70 40 2
70 43 3
70 47 5
70 48 6
70 49 5
70 50 2
70 53 5
70 54 5
70 56 1
70 57 4
70 59 4
70 60 6
70 68 3
70 72 3
70 79 1
70 80 5
70 81 5
70 84 2
70 85 2
70 86 6
70 88 6
70 91 2
70 93 3
70 95 3
70 99 5
70 102 5
70 105 5
70 106 5
70 107 2
70 108 2
70 111 6
70 112 2
70 114 5
70 116 2
70 117 2
70 122 5
70 124 1
70 126 5
70 127 6
70 128 4
70 133 2
70 138 4
70 139 4
70 143 3
70 149 6
70 151 1
70 155 3
70 156 2
70 163 2
70 165 2
70 166 4
70 167 5
70 168 4
70 170 2
70 171 5
70 172 1
70 174 1
70 175 5
70 176 1
70 179 1
70 181 5
70 183 4
70 184 2
70 186 1
70 188 5
70 189 1
70 190 2
70 197 6
70 198 1
70 200 4
71 4 3
71 5 2
71 6 3
71 8 6
71 10 4
71 13 6
71 15 4
71 17 4
71 19 5
71 21 4
71 22 4
71 25 6
71 26 5
71 27 3
71 28 1
71 29 3
71 32 3
71 34 1
71 36 4
71 38 5
71 40 6
71 41 4
71 42 3
71 43 4
71 45 3
71 46 1
71 49 3
71 51 2
71 54 3
71 57 6
71 58 6
71 59 1
71 60 2
71 61 2
71 62 2
71 64 5
71 65 4
71 67 1
71 69 2
71 70 4
71 71 2
71 76 6
71 77 3
71 78 3
71 80 5
71 82 5
71 86 2
71 90 4
71 91 1
71 95 5
71 98 4
71 99 3
71 101 2
71 102 1
71 103 1
71 107 2
71 108 6
71 110 4
71 111 1
71 113 1
71 120 5
71 122 3
71 124 3
71 128 4
71 129 1
71 132 2
71 133 5
71 135 2
71 136 2
71 137 2
71 140 4
71 143 2
71 145 5
71 146 2
71 147 4
71 148 3
71 149 4
71 151 2
71 152 4
71 153 1
71 156 1
71 157 1
71 159 2
71 161 1
71 164 2
71 165 3
71 167 3
71 171 1
71 174 4
71 175 4
71 176 2
71 177 6
71 179 1
71 182 3
71 184 5
71 185 3
