100 4931
95 63 2
95 66 3
95 67 4
95 69 5
95 70 5
95 71 4
95 72 5
95 74 2
95 76 5
95 81 5
95 82 6
95 83 1
95 84 3
95 86 6
95 89 4
95 90 6
95 91 2
95 92 2
95 93 5
95 95 4
95 96 1
95 97 6
95 98 4
95 100 6
96 1 4
96 3 2
96 5 3
96 6 1
96 7 3
96 13 1
96 14 3
96 17 1
96 20 2
96 23 5
96 26 3
96 28 4
96 29 6
96 32 4
96 33 3
96 34 1
96 39 3
96 42 1
96 46 4
96 49 2
96 51 3
96 52 5
96 53 2
96 54 2
96 55 1
96 56 6
96 58 4
96 61 5
96 64 1
96 66 5
96 69 5
96 70 3
96 71 1
96 72 6
96 79 4
96 82 3
96 85 1
96 87 3
96 90 2
96 93 5
96 94 6
96 96 2
96 97 1
97 2 2
97 4 6
97 6 6
97 10 5
97 11 6
97 12 4
97 17 5
97 18 5
97 23 6
97 26 1
97 27 2
97 30 4
97 31 6
97 32 1
97 34 6
97 35 1
97 36 5
97 38 4
97 39 5
97 43 2
97 46 1
97 48 6
97 49 4
97 51 6
97 52 4
97 54 2
97 56 2
97 57 2
97 64 1
97 69 5
97 70 4
97 73 5
97 74 5
97 76 3
97 77 6
97 78 6
97 79 3
97 80 2
97 81 5
97 82 5
97 83 3
97 85 4
97 86 2
97 87 6
97 88 3
97 90 5
97 91 3
97 94 6
97 95 2
97 98 6
98 1 6
98 5 3
98 7 3
98 9 5
98 12 6
98 13 3
98 14 5
98 15 6
98 16 2
98 18 2
98 20 5
98 21 6
98 26 1
98 29 1
98 30 2
98 31 3
98 32 2
98 35 6
98 36 3
98 37 2
98 41 2
98 42 6
98 45 6
98 47 1
98 48 5
98 49 2
98 52 4
98 54 3
98 55 3
98 56 2
98 58 6
98 59 3
98 60 4
98 61 1
98 62 1
98 63 2
98 66 6
98 68 4
98 70 4
98 72 3
98 77 3
98 78 4
98 86 3
98 88 5
98 92 2
98 95 3
98 98 3
99 2 3
99 3 4
99 4 5
99 5 2
99 7 5
99 8 3
99 9 2
99 14 4
99 17 1
99 18 1
99 19 3
99 20 1
99 22 4
99 26 2
99 27 4
99 28 3
99 29 1
99 31 3
99 35 3
99 37 1
99 38 6
99 40 6
99 41 5
99 43 4
99 44 4
99 48 4
99 49 4
99 50 3
99 52 5
99 53 6
99 54 4
99 55 2
99 58 6
99 60 4
99 66 4
99 67 3
99 68 1
99 69 1
99 70 6
99 72 2
99 73 6
99 77 3
99 78 3
99 80 5
99 82 4
99 83 6
99 84 4
99 88 1
99 89 4
99 91 1
99 94 4
99 96 5
99 99 2
100 1 1
100 4 2
100 5 6
100 8 4
100 9 4
100 12 2
100 13 6
100 16 2
100 22 2
100 23 5
100 24 1
100 27 6
100 28 3
100 29 3
100 30 5
100 32 4
100 33 2
100 34 4
100 35 6
100 37 4
100 38 5
100 39 2
100 40 1
100 41 5
100 43 2
100 45 6
100 51 2
100 56 2
100 61 1
100 63 3
100 64 5
100 65 1
100 67 1
100 68 3
100 69 3
100 70 2
100 71 1
100 73 3
100 75 6
100 77 6
100 82 2
100 85 2
100 87 1
100 88 6
100 89 2
100 90 5
100 91 4
100 93 3
100 94 2
100 95 1
100 100 2
